step,opt,total_loss,pde_loss,ic_loss,bc_loss,l2_error,time_sec
1,adam,0.6895673344551498,0.49622973162754774,0.0,0.19333760282760207,1.1231148556863184,0.018697261810302734
100,adam,0.49623402552488094,0.49621923096189413,0.0,1.4794562986814392e-05,1.0042233213795881,1.0690038204193115
200,adam,0.49620946049742365,0.49620945223023055,0.0,8.267193100227442e-09,1.0034972861686153,2.1325271129608154
300,adam,0.5046141533497124,0.5046141396551359,0.0,1.3694576451247141e-08,1.0030817962573007,3.1963815689086914
400,adam,0.5046019510672106,0.5046019376070097,0.0,1.3460200935844294e-08,1.0026828724079602,4.2684326171875
500,adam,0.4967224365106807,0.4967224174758891,0.0,1.903479165241033e-08,1.0033644326043811,5.336735486984253
600,adam,0.49670329702168126,0.4967032776099318,0.0,1.9411749450527846e-08,1.0044087606321377,6.403225898742676
700,adam,0.49622778577952675,0.4962277730145076,0.0,1.2765019153505347e-08,1.0034287256940981,7.4704296588897705
800,adam,0.49619993773244425,0.4961999251034233,0.0,1.2629020966992693e-08,1.0023661885070045,8.527273893356323
900,adam,0.49881339092536225,0.4988133782793475,0.0,1.2646014734797603e-08,1.000918857372652,9.59076738357544
1000,adam,0.4987767262630689,0.4987767135488083,0.0,1.271426058261979e-08,1.000048179435274,10.664012908935547
1100,adam,0.507186249347981,0.507186231386247,0.0,1.7961734042752648e-08,1.0000432591879105,11.735992670059204
1200,adam,0.5071297596241556,0.5071297398980532,0.0,1.972610239630662e-08,1.0000876543327932,12.806807279586792
1300,adam,0.5050601730833939,0.5050601371102781,0.0,3.5973115791079666e-08,1.0000953403326898,13.870563745498657
1400,adam,0.5048508903019493,0.5048508453240583,0.0,4.497789091221374e-08,1.0000167630869257,14.945596694946289
1500,adam,0.497909419413868,0.4979093860369791,0.0,3.337688889778089e-08,1.0000703850226127,16.01020073890686
1600,adam,0.497288446725793,0.4972884035445848,0.0,4.3181208185765815e-08,0.9997558185856182,17.078677892684937
1700,adam,0.5042918851349569,0.5042875242889346,0.0,4.3608460223161365e-06,0.9993987060942127,18.147161722183228
1800,adam,0.48672368668612104,0.486723436123506,0.0,2.505626150196131e-07,0.986690663765728,19.209954977035522
1900,adam,0.4046237552889582,0.40462119557133336,0.0,2.559717624884206e-06,1.2154192377530617,20.28219723701477
2000,adam,0.38703189927098375,0.38703189399018256,0.0,5.280801169988455e-09,1.5579284667198015,21.34505295753479
2100,adam,0.3721961044851751,0.36917515098442755,0.0,0.0030209535007475453,1.4700901745166506,22.404277563095093
2200,adam,0.3484407079179816,0.3475727451094395,0.0,0.0008679628085421293,1.179562923062668,23.467209100723267
2300,adam,0.3148693922175048,0.31468970238327143,0.0,0.00017968983423340758,0.9359879182184279,24.531087398529053
2400,adam,0.29155441443629193,0.29155434924046464,0.0,6.519582729756114e-08,1.0297536856062137,25.59126567840576
2500,adam,0.2947892628006363,0.2947892101392178,0.0,5.266141847225503e-08,1.1424455187691986,26.655144929885864
2600,adam,0.289550013818735,0.2894907249960641,0.0,5.928882267092155e-05,1.1994078206904282,27.72366237640381
2700,adam,0.2823951794576526,0.28239511246906274,0.0,6.698858986603998e-08,1.2576743994863526,28.781436681747437
2800,adam,0.2651599967571292,0.26515832540834167,0.0,1.6713487875270688e-06,1.526075728959389,29.839393138885498
2900,adam,0.24659044878635555,0.24658898865995726,0.0,1.4601263982860003e-06,1.9112358966734844,30.901652336120605
3000,adam,0.24089079199819144,0.24089073221121085,0.0,5.978698058013652e-08,1.7933709378358915,31.960957527160645
3100,adam,0.2394190107462729,0.2389429533664484,0.0,0.00047605737982447916,1.457389754191968,33.026606798172
3200,adam,0.2303075395034398,0.23030741346166006,0.0,1.2604177973871668e-07,1.1309861729063018,34.092567682266235
3300,adam,0.21120056440321963,0.21070774389929284,0.0,0.0004928205039267929,1.077347829384228,35.151554346084595
3400,adam,0.19513853147316867,0.19513826684734262,0.0,2.64625826058541e-07,1.6325309660659322,36.20880150794983
3500,adam,0.18394626406685238,0.1839460168497141,0.0,2.4721713827890143e-07,1.7275803969889576,37.27145290374756
3600,adam,0.17802861445763835,0.17802856743360626,0.0,4.7024032080958775e-08,1.74540071439162,38.336119413375854
3700,adam,0.1714769282103366,0.17145878516814533,0.0,1.8143042191283344e-05,1.462842399603196,39.39525294303894
3800,adam,0.15420227209711826,0.15420117130777858,0.0,1.1007893396713112e-06,0.9153947696921522,40.449225187301636
3900,adam,0.1285525447984437,0.12854728492618261,0.0,5.259872261086812e-06,1.463188670258941,41.506091356277466
4000,adam,0.12060224979313178,0.12060172828792456,0.0,5.21505207218094e-07,2.2200243699103237,42.55802392959595
4100,adam,0.12849986592349777,0.1284997762962478,0.0,8.962724997905996e-08,2.621927074067243,43.60366868972778
4200,adam,0.12217403645967588,0.12174071076756118,0.0,0.000433325692114702,2.4157749759237985,44.66304159164429
4300,adam,0.10037280722621543,0.10037246611105027,0.0,3.4111516515625636e-07,1.652812857220179,45.71603512763977
4400,adam,0.08586855108126068,0.0849047763778859,0.0,0.0009637747033747795,1.1342763907076427,46.78143835067749
4500,adam,0.08224890758521065,0.08224844693134467,0.0,4.6065386598280193e-07,1.6448653455218956,47.83498787879944
4600,adam,0.07856624715762706,0.0777398093162046,0.0,0.0008264378414224634,2.1725504820546253,48.89070463180542
4700,adam,0.06981838920497459,0.06981827655414914,0.0,1.1265082544457444e-07,2.583032841544553,49.941285610198975
4800,adam,0.07246240124386091,0.06571875649252207,0.0,0.0067436447513388505,2.775485054631885,50.99892497062683
4900,adam,0.058342292041805396,0.05834194609004268,0.0,3.4595176271662125e-07,2.656958722083558,52.06763410568237
5000,adam,0.054055039582466394,0.054054557284290254,0.0,4.822981761375974e-07,2.346523379653239,53.12789249420166
5100,adam,0.049984829816463,0.04955317486448609,0.0,0.0004316549519769073,1.5983708332085047,54.185558557510376
5200,adam,0.034660333716250644,0.03465848496131155,0.0,1.848754939096039e-06,0.9115409276693948,55.24906134605408
5300,adam,0.015240372024313864,0.015006275238356119,0.0,0.0002340967859577444,2.138950667087961,56.31135058403015
5400,adam,0.010072283354945989,0.010071952691714016,0.0,3.306632319725004e-07,3.1991208463851977,57.374786376953125
5500,adam,0.008622846711277655,0.008622637086815078,0.0,2.096244625761162e-07,3.773267930254622,58.435322284698486
5600,adam,0.00670114642040958,0.006701022672661458,0.0,1.237477481220265e-07,4.331934317554267,59.50236511230469
5700,adam,0.005035219933280129,0.005032013384101835,0.0,3.2065491782947632e-06,4.776911668219993,60.55958938598633
5800,adam,0.005729152871696454,0.0040788872039125975,0.0,0.001650265667783857,5.058569887571569,61.61876440048218
5900,adam,0.0035432973114106468,0.0035432961380821647,0.0,1.1733284823330726e-09,5.160950924146867,62.686481952667236
6000,adam,0.0031300912867135468,0.0031300724210981527,0.0,1.8865615394106244e-08,5.096157476424137,63.75001382827759
6100,adam,0.002756232071240803,0.002755572587417519,0.0,6.594838232839503e-07,4.9970322293494585,64.79873538017273
6200,adam,0.0033111266662960476,0.002553140445801582,0.0,0.0007579862204944654,4.868596370806679,65.87555360794067
6300,adam,0.0023137511403152028,0.0023137144658269726,0.0,3.6674488230350774e-08,4.602801427186957,66.95347809791565
6400,adam,0.0021576539691057473,0.0021564084813323866,0.0,1.2454877733605758e-06,4.449503097657599,68.03067684173584
6500,adam,0.0019128136144778464,0.0019124613702495375,0.0,3.522442283088498e-07,4.244813901023732,69.10521817207336
6600,adam,0.0017960010122731,0.0017954402814746439,0.0,5.60730798456139e-07,4.146520257791252,70.17541813850403
6700,adam,0.0015624519259678604,0.0015624489217730326,0.0,3.0041948278053173e-09,3.924036928086753,71.2399206161499
6800,adam,0.0015093107532022315,0.0014985630982999492,0.0,1.0747654902282309e-05,3.8801395988611977,72.29879236221313
6900,adam,0.0013381668490360132,0.0013381590284061596,0.0,7.820629853652366e-09,3.588679359813499,73.35418009757996
7000,adam,0.004046725889083409,0.0013816501663474988,0.0,0.00266507572273591,3.4888365108577952,74.41625690460205
7100,adam,0.001136862551336307,0.0011368383990911733,0.0,2.4152245133763984e-08,3.3925469057290556,75.48381781578064
7200,adam,0.000991043116573752,0.0009910376367333721,0.0,5.4798403798445976e-09,3.146689441304126,76.54621958732605
7300,adam,0.0010925515148143615,0.0009998498383659168,0.0,9.27016764484447e-05,3.098880934498797,77.60424447059631
7400,adam,0.000854933250359191,0.0008549023748295216,0.0,3.087552966932243e-08,2.869480655601576,78.66139316558838
7500,adam,0.0008362266646299391,0.0008138320309456483,0.0,2.2394633684290865e-05,2.8647003725097075,79.72686624526978
7600,adam,0.000693206028414323,0.0006931996186011426,0.0,6.409813180460784e-09,2.60254092291002,80.79351162910461
7700,adam,0.0155636615167718,0.0011492238501135908,0.0,0.01441443766665821,2.4657548773983495,81.86728525161743
7800,adam,0.0006120071630462481,0.0006117484719198271,0.0,2.586911264209812e-07,2.4856980662117527,82.93545341491699
7900,adam,0.0005220630971956538,0.0005220588167564079,0.0,4.280439245874872e-09,2.2217876892717476,83.99590468406677
8000,adam,0.0007203388747558857,0.0005872694906649072,0.0,0.00013306938409097851,2.3394123974102516,85.0687243938446
8100,adam,0.00044974933315094264,0.0004497027938708084,0.0,4.6539280134228875e-08,2.160791464300179,86.135737657547
8200,adam,0.0003725117792236932,0.00037250866681721187,0.0,3.112406481315475e-09,1.926043941046962,87.20022463798523
8300,adam,0.003597541360929799,0.000521896707604843,0.0,0.003075644653324956,1.9324690857989806,88.2528748512268
8400,adam,0.0003328504759912069,0.0003327866055611979,0.0,6.387043000902237e-08,1.8389910663556834,89.30785250663757
8500,adam,0.0002752252336471211,0.00027522243741930904,0.0,2.796227812078555e-09,1.6073693035284629,90.3633599281311
8600,adam,0.0004408711728817812,0.00037474051978595677,0.0,6.613065309582444e-05,1.9569369585810772,91.42730760574341
8700,adam,0.0002756289690561057,0.0002756069372536507,0.0,2.2031802454978353e-08,1.7117319773058102,92.49045157432556
8800,adam,0.00021887188746260924,0.00021886930378605968,0.0,2.583676549549904e-09,1.4889455950725101,93.55760788917542
8900,adam,0.00016685694160655575,0.0001668562951461727,0.0,6.464603830639006e-10,1.2606487863349545,94.62125444412231
9000,adam,0.00023524752534876336,0.0002217144366009057,0.0,1.3533088747857656e-05,1.5561916588425644,95.67310047149658
9100,adam,0.0001678445910687627,0.00016784374708873673,0.0,8.439800259757501e-10,1.3049564886343041,96.72951531410217
9200,adam,0.00012986203490136629,0.00012986018611962734,0.0,1.8487817389501738e-09,1.1144812142797096,97.75203156471252
9300,adam,0.00019366855836012314,0.00015759881362035488,0.0,3.6069744739768264e-05,1.313325266203353,98.7973906993866
9400,adam,0.00011719442772338594,0.00011718866543195702,0.0,5.762291428923099e-09,1.091163974632527,99.86077785491943
9500,adam,0.001782598967156969,0.0002969851975781714,0.0,0.0014856137695787974,1.2291538507998396,100.91948652267456
9600,adam,0.0001326629104857978,0.00013253011541983431,0.0,1.3279506596350084e-07,1.2215430466144848,101.98147511482239
9700,adam,9.870795149906262e-05,9.870603390183727e-05,0.0,1.9175972253454894e-09,1.0126421740113016,103.04203724861145
9800,adam,7.21310173509586e-05,7.2123798269561e-05,0.0,7.219081397609449e-09,0.8433207508546661,104.11695075035095
9900,adam,0.00016245351087259936,0.00014771361611848135,0.0,1.4739894754118013e-05,1.325488422149544,105.18694162368774
10000,adam,0.00010275590884788438,0.00010275313413038645,0.0,2.774717497922543e-09,1.0626925135760876,106.24754047393799
10001,lbfgs,0.00010272796809865939,0.00010271317707325714,0.0,1.4791025402241188e-08,1.0626778845306637,106.29014348983765
10100,lbfgs,4.42947948732856e-06,4.42709422618182e-06,0.0,2.385261146740063e-09,0.04097949674107115,110.86322355270386
10200,lbfgs,1.2752643513726264e-06,1.2749212243582473e-06,0.0,3.4312701437919125e-10,0.011878060803733019,116.555104970932
10300,lbfgs,7.880361854652452e-07,7.87738074964628e-07,0.0,2.981105006173138e-10,0.0005594160001707539,122.09451961517334
10400,lbfgs,7.241823054999595e-07,7.241820575525868e-07,0.0,2.479473726631076e-13,0.0007776656407783172,127.63027000427246
10500,lbfgs,7.229761912658132e-07,7.229758695816091e-07,0.0,3.2168420408726435e-13,0.0007706758330709144,133.09754037857056
10600,lbfgs,7.21837144430727e-07,7.218365940121402e-07,0.0,5.504185867844823e-13,0.0007018062503005389,138.5953676700592
10700,lbfgs,7.207377172668315e-07,7.207370391778848e-07,0.0,6.780889467061543e-13,0.0006883474837932524,144.10010719299316
10800,lbfgs,7.196969870537987e-07,7.196967960276189e-07,0.0,1.910261798180864e-13,0.0007364922166309571,149.56349205970764
10900,lbfgs,7.1870037057326e-07,7.186999514361477e-07,0.0,4.19137112320771e-13,0.0006792916871334038,155.03315806388855
11000,lbfgs,7.177348344162633e-07,7.177342578525374e-07,0.0,5.76563725939588e-13,0.0006658091503851495,160.53047513961792
