step,opt,total_loss,pde_loss,ic_loss,bc_loss,l2_error,time_sec
1,adam,0.5063586331684038,0.5019301701148993,0.0,0.0044284630535045225,1.0145155553528016,0.022876501083374023
100,adam,0.5019398938557815,0.5019398744211745,0.0,1.943460704208841e-08,1.0000095466582668,1.0640778541564941
200,adam,0.5019059644808426,0.5019058923402853,0.0,7.214055725053541e-08,1.000037141806284,2.1234347820281982
300,adam,0.5018378150650338,0.5018377512121089,0.0,6.385292487745067e-08,1.000099168834633,3.1865854263305664
400,adam,0.5022686676079826,0.5017006447165007,0.0,0.0005680228914819064,1.004226687947454,4.253711700439453
500,adam,0.5014767590347431,0.5014765718479621,0.0,1.871867809616615e-07,1.0027356542400128,5.322359085083008
600,adam,0.5014970980918437,0.5014966600903278,0.0,4.380015159127673e-07,1.0023342475438033,6.386199712753296
700,adam,0.501714480034286,0.5017115633684583,0.0,2.9166658276272586e-06,1.0003722595459903,7.453582763671875
800,adam,0.5013793064501165,0.5013792309930909,0.0,7.545702567719516e-08,1.0036946943731044,8.516335725784302
900,adam,0.5015015515478976,0.5004025719665023,0.0,0.0010989795813952127,1.0259433538678797,9.579631328582764
1000,adam,0.5011609632086367,0.5011609292339433,0.0,3.3974693340126665e-08,1.0039006229431102,10.644618511199951
1100,adam,0.4964378265812343,0.4964376737605628,0.0,1.5282067149994033e-07,0.9994370978042018,11.712008476257324
1200,adam,0.41471654242662054,0.4077894802875692,0.0,0.006927062139051377,1.5352428534208156,12.789368867874146
1300,adam,0.32583272365685595,0.3248030878474657,0.0,0.00102963580939024,2.8258882491932944,13.853716135025024
1400,adam,0.33094055626319646,0.32266523651490114,0.0,0.008275319748295304,2.804930794863409,14.923830509185791
1500,adam,0.32498452627617685,0.322671657555355,0.0,0.0023128687208218888,2.7209767455184077,15.991342544555664
1600,adam,0.3203250699297283,0.3203249741356076,0.0,9.579412069423151e-08,2.7577740128962733,17.05845022201538
1700,adam,0.32000905670624846,0.32000006962711924,0.0,8.987079129211642e-06,2.7009498007940076,18.129257440567017
1800,adam,0.3245802510136737,0.32056065629924374,0.0,0.004019594714429956,2.5806529017427677,19.193354845046997
