task_name,main_parameter_name,main_parameter_value,variant,fp32_n_valid,fp32_n_total,fp32_bad_rate,fp32_median_best_l2,fp32_mean_best_l2,fp32_min_best_l2,fp32_max_best_l2,fp64_n_valid,fp64_n_total,fp64_bad_rate,fp64_median_best_l2,fp64_mean_best_l2,fp64_min_best_l2,fp64_max_best_l2,fp64_over_fp32_median,fp64_over_fp32_mean,conclusion
convection1d,beta,30.0,convection_beta30_lbfgs_grid,2,2,0.0,0.010941238608211251,0.010941238608211251,0.0080388681963086,0.0138436090201139,2,2,0.0,0.0066253707376576505,0.0066253707376576505,0.0065081180455283,0.006742623429787,0.605541198295904,0.605541198295904,fp64_moderately_better
helmholtz1d,m,7.0,helmholtz_rs,2,2,0.0,0.00134821725077925,0.00134821725077925,0.0011489177122712,0.0015475167892873,2,2,0.0,0.0005143762736539,0.0005143762736539,0.0003402179803587,0.0006885345669491,0.3815232844384671,0.3815232844384671,fp64_clear_better
helmholtz1d,m,8.0,helmholtz_rs,2,2,0.0,0.00253584620077155,0.00253584620077155,0.0013765438925474,0.0036951485089957,2,2,0.0,0.0010388794492335,0.0010388794492335,0.0009721753027929,0.0011055835956741,0.4096776251325546,0.4096776251325546,fp64_clear_better
helmholtz1d,m,10.0,resample_proven_128,2,2,0.0,0.0029858662746846502,0.0029858662746846502,0.0019741179421544,0.0039976146072149,2,2,0.0,0.00151330790346355,0.00151330790346355,0.0011726996034194,0.0018539162035077,0.5068237369817832,0.5068237369817832,fp64_moderately_better
helmholtz1d,m,11.0,helmholtz_rs,2,2,0.0,0.0019056165474466498,0.0019056165474466498,0.0011448074365034,0.0026664256583899,2,2,0.0,0.0009833265862458501,0.0009833265862458501,0.0002883292436591,0.0016783239288326,0.5160149283775988,0.5160149283775988,fp64_moderately_better
helmholtz1d,m,12.0,helmholtz_resample_long,2,2,0.0,0.012530514737591099,0.012530514737591099,0.0063924300484359,0.0186685994267463,2,2,0.0,0.0021135880520116,0.0021135880520116,0.0011424918594755,0.0030846842445477,0.1686752776141678,0.1686752776141678,fp64_clear_better
helmholtz1d,m,12.0,helmholtz_rs,2,2,0.0,0.0021599326282738997,0.0021599326282738997,0.0019692897330969,0.0023505755234509,2,2,0.0,0.000833988761593,0.000833988761593,0.0006387098016489,0.0010292677215371,0.386117951400863,0.386117951400863,fp64_clear_better
helmholtz1d,m,12.0,resample_proven_128,3,3,0.0,0.0126883145421743,0.012365142504374134,0.0057385135442018,0.0186685994267463,3,3,0.0,0.0030846842445477,0.0024372867828569666,0.0011424918594755,0.0030846842445477,0.24311221433663335,0.19710947787255856,fp64_clear_better
