step,opt,total_loss,pde_loss,ic_loss,bc_loss,l2_error,time_sec
1,adam,0.6497616171836853,0.5026718378067017,0.0,0.14708977937698364,1.0715652704238892,0.016283512115478516
100,adam,0.5026930570602417,0.5026602149009705,0.0,3.286272840341553e-05,1.000439167022705,0.9810633659362793
200,adam,0.5026568174362183,0.5026568174362183,0.0,1.4539260462242964e-08,1.0001322031021118,1.9285471439361572
300,adam,0.5026518702507019,0.5026518702507019,0.0,1.3126521203332686e-08,1.0000890493392944,2.881168842315674
400,adam,0.5026458501815796,0.5026458501815796,0.0,1.3222080319508223e-08,1.0000563859939575,3.8446602821350098
500,adam,0.502638578414917,0.502638578414917,0.0,1.3306990176431555e-08,1.0000450611114502,4.85730242729187
600,adam,0.5026298761367798,0.5026298761367798,0.0,1.3541279209050572e-08,1.0000666379928589,5.8124024868011475
700,adam,0.5026196241378784,0.5026196241378784,0.0,1.3733052028896964e-08,1.0001329183578491,6.761141538619995
800,adam,0.5026074051856995,0.5026074051856995,0.0,1.4086336541652145e-08,1.0002578496932983,7.714935541152954
900,adam,0.5025926828384399,0.5025926828384399,0.0,1.4451583929542267e-08,1.0004560947418213,8.67319631576538
1000,adam,0.5025745034217834,0.5025745034217834,0.0,1.5113521101284277e-08,1.000744342803955,9.620070695877075
1100,adam,0.5025515556335449,0.5025515556335449,0.0,1.6113181899868323e-08,1.0011401176452637,10.569162845611572
1200,adam,0.5025215744972229,0.5025215744972229,0.0,1.7338850355486102e-08,1.001659631729126,11.516786098480225
1300,adam,0.5024804472923279,0.5024804472923279,0.0,1.9296605202612227e-08,1.0023144483566284,12.463953971862793
1400,adam,0.5024205446243286,0.5024205446243286,0.0,2.216027539247989e-08,1.0030983686447144,13.419835090637207
1500,adam,0.5023270845413208,0.5023270845413208,0.0,2.6431283828287633e-08,1.0039695501327515,14.376433610916138
1600,adam,0.5021701455116272,0.5021700859069824,0.0,3.228982947689474e-08,1.004835605621338,15.363869905471802
1700,adam,0.5018905997276306,0.5018905401229858,0.0,3.80281903744617e-08,1.005645751953125,16.315801858901978
1800,adam,0.5013582110404968,0.501358151435852,0.0,3.8027618387559414e-08,1.006846308708191,17.273916482925415
1900,adam,0.5000753998756409,0.5000753998756409,0.0,1.793596560162314e-08,1.0107556581497192,18.231608867645264
2000,adam,0.4947863519191742,0.4947863221168518,0.0,2.2058069149011317e-08,1.0304641723632812,19.192250967025757
2001,lbfgs,0.49474868178367615,0.4947330951690674,0.0,1.5573845303151757e-05,1.0319807529449463,19.218069314956665
2100,lbfgs,0.4545818269252777,0.45451438426971436,0.0,6.74306065775454e-05,1.225087285041809,22.03330087661743
2200,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,25.711169481277466
2300,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,29.3709659576416
2400,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,33.026055097579956
2500,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,36.75414156913757
2600,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,40.422746896743774
2700,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,44.09604597091675
2800,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,47.780495405197144
2900,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,51.408284187316895
3000,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,55.062649726867676
3100,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,58.66466569900513
3200,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,62.29593586921692
3300,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,65.9957799911499
3400,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,69.6602041721344
3500,lbfgs,0.45301181077957153,0.45294487476348877,0.0,6.693673640256748e-05,1.264387607574463,73.28624844551086
