step,opt,total_loss,pde_loss,ic_loss,bc_loss,l2_error,time_sec
1,adam,0.6473835706710815,0.5002937912940979,0.0,0.14708977937698364,1.0281801223754883,0.014555215835571289
100,adam,0.500324547290802,0.5002917647361755,0.0,3.276186544098891e-05,0.9997513890266418,0.9113645553588867
200,adam,0.500290036201477,0.500290036201477,0.0,1.877807020989053e-09,1.0001280307769775,1.8162767887115479
300,adam,0.5003021955490112,0.5003021955490112,0.0,3.9919161309853735e-09,1.000158429145813,2.7325892448425293
400,adam,0.5002999305725098,0.5002999305725098,0.0,3.992002728381294e-09,1.0002111196517944,3.6462740898132324
500,adam,0.504707396030426,0.504707396030426,0.0,1.2780825286995423e-09,1.0001816749572754,4.561492443084717
600,adam,0.5047048926353455,0.5047048926353455,0.0,1.2842688024150561e-09,1.0001420974731445,5.473793983459473
700,adam,0.5000692009925842,0.5000692009925842,0.0,9.0466167890213e-10,1.0001275539398193,6.404025077819824
800,adam,0.5000665187835693,0.5000665187835693,0.0,9.149693780408086e-10,1.000113606452942,7.341058731079102
900,adam,0.49567854404449463,0.49567854404449463,0.0,4.793165309102676e-10,1.000074863433838,8.299957275390625
1000,adam,0.49567440152168274,0.49567440152168274,0.0,4.939768039058379e-10,1.0000396966934204,9.214570999145508
1100,adam,0.4967203140258789,0.4967203140258789,0.0,2.035302593128563e-09,1.0000154972076416,10.125671148300171
1200,adam,0.49671247601509094,0.49671247601509094,0.0,2.123888176441824e-09,1.0000370740890503,11.034721612930298
1300,adam,0.5015611052513123,0.5015611052513123,0.0,1.6307953876193437e-09,1.00002920627594,11.94418716430664
1400,adam,0.5015518665313721,0.5015518665313721,0.0,1.747181288536126e-09,1.0000197887420654,12.857260704040527
1500,adam,0.49805334210395813,0.49805334210395813,0.0,3.410935978109819e-09,1.0000436305999756,13.778258562088013
1600,adam,0.49803727865219116,0.49803727865219116,0.0,3.570890472204269e-09,1.0001859664916992,14.69775676727295
1700,adam,0.49644070863723755,0.49644070863723755,0.0,2.3094539614021414e-09,1.0003647804260254,15.618106126785278
1800,adam,0.49642324447631836,0.49642324447631836,0.0,2.52433851599676e-09,1.0006259679794312,16.537885904312134
1900,adam,0.49421247839927673,0.49421247839927673,0.0,5.0431143705509385e-09,1.0005395412445068,17.459170818328857
2000,adam,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,18.3952898979187
2001,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,18.41887068748474
2100,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,20.30181312561035
2200,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,22.37247371673584
2300,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,24.480770349502563
2400,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,26.579774856567383
2500,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,28.680646896362305
2600,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,30.572493076324463
2700,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,32.45267367362976
2800,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,34.32803964614868
2900,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,36.22531700134277
3000,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,38.16254901885986
3100,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,40.132482290267944
3200,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,42.04831910133362
3300,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,43.98891019821167
3400,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,45.92298650741577
3500,lbfgs,0.49416667222976685,0.49416667222976685,0.0,5.820943727030681e-09,1.0004689693450928,47.881505250930786
