step,opt,total_loss,pde_loss,ic_loss,bc_loss,l2_error,time_sec
1,adam,0.5079258545746602,0.00014195146489750726,0.5040458219761716,0.0037380811335910695,0.9979696219112818,0.13820648193359375
100,adam,0.16767452511244482,0.06766982901564048,0.09520690652199174,0.004797789574812613,0.593497413265972,10.26211667060852
200,adam,0.1598374905100846,0.06698166198300014,0.08732400126288083,0.0055318272642036394,0.5686838713830259,20.50245213508606
300,adam,0.15703762655475698,0.06369660349974281,0.08596987275255251,0.007371150302461665,0.5607800692209652,30.745474576950073
400,adam,0.15250332383326176,0.0592657027816428,0.08558004346490405,0.0076575775867148916,0.5557200091225037,40.99661874771118
500,adam,0.14086911209870687,0.052573853015896205,0.08119424943709098,0.007101009645719669,0.5382439690988536,51.24489116668701
600,adam,0.12987818369387882,0.05199891327103285,0.07394474910097378,0.003934521321872179,0.5204819984857494,61.5051543712616
700,adam,0.12354361637167799,0.051388683223925744,0.06993227546667935,0.0022226576810728937,0.5097872150883974,71.76296806335449
800,adam,0.1204281630557641,0.05094224283087596,0.06776825284466015,0.0017176673802280144,0.5022165690439853,82.0141453742981
900,adam,0.12009998855135211,0.04725779786140568,0.07100555362760107,0.001836637062345364,0.5019553258569489,92.26262617111206
1000,adam,0.11580944304103183,0.049355222928479534,0.06519691873671288,0.001257301375839411,0.492437428766836,102.52001571655273
1100,adam,0.11415497587474639,0.04860856964535295,0.06431975932364085,0.0012266469057525898,0.4887670763704232,112.77643418312073
1200,adam,0.11660972185757268,0.05014163238945199,0.06408260773414172,0.0023854817339789627,0.4880990838805292,123.02888512611389
1300,adam,0.11110016633283121,0.04701393438064777,0.06292854390285359,0.0011576880493298532,0.48248925124538394,133.27880907058716
1400,adam,0.10996590182301194,0.04693823065745427,0.06156794670553414,0.0014597244600235272,0.47894369961230365,143.52463006973267
1500,adam,0.10862696014277151,0.04531400553129359,0.0621220699438476,0.001190884667630318,0.4775665161931093,153.77034187316895
1600,adam,0.10704811380716625,0.044640742781740045,0.06139667893452485,0.0010106920909013477,0.4746004640281652,164.02094650268555
1700,adam,0.10561650821329821,0.043937324025464394,0.060771936862693575,0.0009072473251402469,0.47236539554253065,174.25703406333923
1800,adam,0.10581238950585174,0.04461335118067493,0.05964421810875887,0.0015548202164179419,0.46942669860624925,184.49679350852966
1900,adam,0.10345060596562101,0.04254840102766653,0.06010515717820633,0.0007970477597481608,0.4692629966142917,194.73447155952454
