variant,m,fp32,fp64,fp64_over_fp32
resample_proven_128,8,0.002787989331409335,0.1154494445335914,41.409571849125925
resample_proven_128,10,0.0029858662746846676,0.0015133079034635837,0.5068237369817915
resample_proven_128,12,0.009213414043188095,0.0021135880520116194,0.2294033506042522
resample_wide_256,8,0.5005231985123828,0.5182731620743087,1.0354628189356279
resample_wide_256,10,0.5307801514863968,0.5009812977420638,0.9438583872044117
resample_wide_256,12,0.9995533227920532,0.9996120072345835,1.0000587106672472
