step,opt,total_loss,pde_loss,ic_loss,bc_loss,l2_error,time_sec
1,adam,0.514743447303772,0.5003452301025391,0.0,0.014398230239748955,1.0065653324127197,0.014341592788696289
100,adam,0.5003300905227661,0.5003249645233154,0.0,5.121481081005186e-06,1.0003341436386108,0.8904156684875488
200,adam,0.4968646764755249,0.4968646466732025,0.0,1.7991364842373514e-08,1.0001847743988037,1.7777771949768066
300,adam,0.4911549687385559,0.4911549687385559,0.0,8.931765549391457e-09,1.0001277923583984,2.692871332168579
400,adam,0.49930769205093384,0.49930769205093384,0.0,1.3105277751890299e-08,1.0001267194747925,3.5771560668945312
500,adam,0.5026472806930542,0.5026472806930542,0.0,1.1638316088635747e-08,1.0001726150512695,4.4767537117004395
600,adam,0.5009288191795349,0.5009288191795349,0.0,9.526170963169989e-09,1.0000420808792114,5.397571086883545
700,adam,0.49579373002052307,0.49579373002052307,0.0,1.3306030055559859e-08,1.0000009536743164,6.288388729095459
800,adam,0.50025475025177,0.50025475025177,0.0,9.940149148235378e-09,1.000011682510376,7.1880528926849365
900,adam,0.49929511547088623,0.49929511547088623,0.0,1.4622787425366823e-08,1.0000020265579224,8.095793962478638
1000,adam,0.5005195140838623,0.5005195140838623,0.0,1.6933048740952472e-08,1.0000413656234741,8.998909711837769
1100,adam,0.4980575442314148,0.4980575144290924,0.0,2.0511610188123086e-08,1.0001243352890015,9.883368968963623
1200,adam,0.5008360743522644,0.5008360743522644,0.0,1.2083036793342217e-08,1.0005053281784058,10.767330169677734
1300,adam,0.4963191747665405,0.4963191747665405,0.0,8.223620007186128e-09,1.0001308917999268,11.658177614212036
1400,adam,0.49873465299606323,0.49873465299606323,0.0,1.283933137585791e-08,1.0002624988555908,12.552156925201416
1500,adam,0.4977838099002838,0.4977837800979614,0.0,2.3467526588660803e-08,1.0003305673599243,13.43881106376648
1600,adam,0.5065182447433472,0.5065182447433472,0.0,1.1734233140714423e-08,1.000685453414917,14.320689916610718
1700,adam,0.49987655878067017,0.49987655878067017,0.0,1.1004025246563742e-08,1.001283049583435,15.241863250732422
1800,adam,0.5030248165130615,0.5030248165130615,0.0,9.847979320909417e-09,1.0010466575622559,16.1363627910614
1900,adam,0.4965333044528961,0.49653327465057373,0.0,1.8918424160574432e-08,1.0024104118347168,17.037457942962646
2000,adam,0.4940369427204132,0.4940369129180908,0.0,1.8985438998697646e-08,1.0026497840881348,17.936105489730835
2100,adam,0.5050862431526184,0.5050862431526184,0.0,2.857912662079798e-08,1.005716323852539,18.83545470237732
2200,adam,0.5065664649009705,0.5065664649009705,0.0,1.4734108155778358e-08,1.0068553686141968,19.73676824569702
2300,adam,0.5004900097846985,0.5003923773765564,0.0,9.761416731635109e-05,1.00748872756958,20.631030559539795
2400,adam,0.496437668800354,0.4964376389980316,0.0,2.4047201563348608e-08,1.0027645826339722,21.526033878326416
2500,adam,0.50596684217453,0.5059667825698853,0.0,4.5114415314628786e-08,1.0053545236587524,22.41672706604004
2600,adam,0.5054634809494019,0.5022831559181213,0.0,0.003180315950885415,1.0112056732177734,23.309417963027954
2700,adam,0.4963807463645935,0.4963805675506592,0.0,1.8468733742338372e-07,1.0482769012451172,24.201380729675293
2800,adam,0.5086241960525513,0.4706105887889862,0.0,0.038013581186532974,1.1735453605651855,25.131823539733887
2900,adam,0.4319709241390228,0.43197011947631836,0.0,8.015014145712485e-07,1.5688344240188599,26.030308961868286
3000,adam,0.4202565550804138,0.4202437400817871,0.0,1.2817024980904534e-05,1.6552340984344482,26.92530918121338
3100,adam,0.4144194722175598,0.41438812017440796,0.0,3.136420127702877e-05,1.4479485750198364,27.82677698135376
3200,adam,0.39986974000930786,0.399862140417099,0.0,7.613514753757045e-06,1.272099256515503,28.717788457870483
3300,adam,0.3827998638153076,0.3827837109565735,0.0,1.616679219296202e-05,1.1292030811309814,29.603684425354004
3400,adam,0.36533060669898987,0.3653070330619812,0.0,2.3580470951856114e-05,1.0294374227523804,30.489757776260376
3500,adam,0.34453487396240234,0.34452834725379944,0.0,6.5319873101543635e-06,1.1518025398254395,31.385270595550537
3600,adam,0.3624812662601471,0.3490538001060486,0.0,0.013427473604679108,1.2791131734848022,32.286638021469116
3700,adam,0.3484349250793457,0.3484345078468323,0.0,4.0510317944608687e-07,1.4551771879196167,33.18872404098511
3800,adam,0.346285879611969,0.346285879611969,0.0,5.133846237015405e-09,1.5641156435012817,34.09515309333801
3900,adam,0.3454872667789459,0.3454743027687073,0.0,1.2959717423655093e-05,1.6199123859405518,35.032819747924805
4000,adam,0.33293721079826355,0.33293721079826355,0.0,3.5646094964647546e-09,1.6256074905395508,35.926727533340454
4100,adam,0.3302623927593231,0.32912805676460266,0.0,0.0011343216756358743,1.6110453605651855,36.811745166778564
4200,adam,0.3323245048522949,0.33232444524765015,0.0,5.095382604736187e-08,1.6522713899612427,37.69777035713196
4300,adam,0.32929444313049316,0.3275468051433563,0.0,0.0017476427601650357,1.6882805824279785,38.589563846588135
4400,adam,0.32464075088500977,0.3246404826641083,0.0,2.775827283585386e-07,1.7640005350112915,39.48293352127075
4500,adam,0.31995582580566406,0.3199557960033417,0.0,3.761695310799951e-08,1.8396397829055786,40.37092614173889
4600,adam,0.3067764639854431,0.3067740499973297,0.0,2.4224689241236774e-06,1.8735010623931885,41.25647020339966
4700,adam,0.30150413513183594,0.30150410532951355,0.0,3.031516371265752e-08,1.5941556692123413,42.14826154708862
4800,adam,0.28853368759155273,0.28847381472587585,0.0,5.987518670735881e-05,1.1890372037887573,43.052650928497314
4900,adam,0.2643144428730011,0.2641507089138031,0.0,0.00016372479149140418,0.9295554161071777,43.953991413116455
5000,adam,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,44.88281059265137
5001,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,44.90758299827576
5100,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,46.79225444793701
5200,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,48.66987466812134
5300,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,50.55192232131958
5400,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,52.43698716163635
5500,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,54.3369300365448
5600,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,56.27319931983948
5700,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,58.1723210811615
5800,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,60.06733560562134
5900,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,61.962435483932495
6000,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,63.85145449638367
6100,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,65.76866173744202
6200,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,67.65242171287537
6300,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,69.51799583435059
6400,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,71.38860177993774
6500,lbfgs,0.27345889806747437,0.27345868945121765,0.0,1.9616689428403333e-07,0.9234357476234436,73.30073833465576
